review_id,order_id,customer_id,restaurant_id,rating,review_text
2471,17564,101,72,4,Good
2472,17822,872,32,1,Good
2473,2068,817,44,5,Good
2474,7652,453,78,4,Good
2475,10193,179,80,3,Good
2476,9088,515,18,3,Good
2477,5484,345,83,2,Good
2478,2566,206,55,5,Good
2479,10879,589,94,5,Good
2480,19395,706,64,1,Good
2481,5754,859,11,3,Good
2482,16096,965,24,5,Good
2483,13456,598,12,5,Good
2484,843,243,55,1,Good
2485,4212,740,11,2,Good
2486,13863,375,11,2,Good
2487,427,394,47,1,Good
2488,19375,962,16,2,Good
2489,15100,752,21,5,Good
2490,3866,36,55,3,Good
2491,8301,908,8,2,Good
2492,14860,127,66,2,Good
2493,19762,388,9,1,Good
2494,13520,704,23,1,Good
2495,2573,13,10,3,Good
2496,11771,110,80,5,Good
2497,16841,898,73,2,Good
2498,15370,795,64,1,Good
2499,11105,327,82,1,Good
2500,14858,604,66,3,Good
2501,3888,841,19,3,Good
2502,77,194,3,5,Good
2503,2005,234,48,1,Good
2504,17308,924,66,4,Good
2505,5223,478,68,2,Good
2506,11180,6,89,4,Good
2507,2903,420,95,2,Good
2508,18551,116,49,5,Good
2509,7768,114,79,4,Good
2510,19807,707,36,1,Good
2511,11882,384,60,1,Good
2512,16961,273,29,2,Good
2513,10759,81,62,1,Good
2514,10326,986,53,4,Good
2515,4598,21,65,5,Good
2516,11930,662,58,5,Good
2517,13585,619,55,1,Good
2518,3015,168,68,2,Good
2519,3249,919,65,5,Good
2520,2880,56,71,5,Good
2521,2201,790,31,5,Good
2522,12946,755,59,3,Good
2523,8483,779,34,2,Good
2524,18548,984,13,2,Good
2525,16413,453,36,2,Good
2526,9745,249,50,1,Good
2527,1668,423,83,5,Good
2528,15208,812,65,1,Good
2529,14603,464,51,1,Good
2530,5108,466,24,5,Good
2531,16818,677,8,1,Good
2532,17080,175,56,3,Good
2533,17223,75,75,1,Good
2534,3530,455,5,1,Good
2535,4035,16,61,3,Good
2536,1366,622,100,3,Good
2537,8854,15,92,1,Good
2538,18502,364,74,5,Good
2539,12168,718,43,1,Good
2540,767,441,3,5,Good
2541,9333,528,74,1,Good
2542,19264,774,32,3,Good
2543,17608,208,13,1,Good
2544,10889,881,6,5,Good
2545,7138,907,43,5,Good
2546,11583,414,98,4,Good
2547,8832,594,9,4,Good
2548,6165,692,51,3,Good
2549,13443,894,93,4,Good
2550,2664,816,86,2,Good
2551,4473,86,91,2,Good
2552,9777,907,65,4,Good
2553,1507,248,90,3,Good
2554,16317,809,12,1,Good
2555,13607,96,88,2,Good
2556,8145,499,35,2,Good
2557,9119,331,38,5,Good
2558,5428,517,15,2,Good
2559,17462,286,58,4,Good
2560,1154,269,14,3,Good
2561,18182,190,95,2,Good
2562,8380,2,22,5,Good
2563,19313,23,74,5,Good
2564,8237,365,62,4,Good
2565,17541,118,40,2,Good
2566,10995,196,54,1,Good
2567,11742,142,73,3,Good
2568,19220,23,4,5,Good
2569,17876,871,80,2,Good
2570,8191,890,81,3,Good
2571,2455,526,85,1,Good
2572,2845,372,98,2,Good
2573,8003,383,46,1,Good
2574,7101,957,88,3,Good
2575,4893,578,29,1,Good
2576,18083,850,87,4,Good
2577,2887,139,2,3,Good
2578,18214,103,62,3,Good
2579,13835,317,47,2,Good
2580,12716,789,77,3,Good
2581,8679,697,97,1,Good
2582,6139,208,23,3,Good
2583,14622,880,30,4,Good
2584,6193,834,35,4,Good
2585,13798,296,57,2,Good
2586,15911,630,20,2,Good
2587,19691,810,28,3,Good
2588,4226,681,3,1,Good
2589,5434,995,75,5,Good
2590,9413,216,3,1,Good
2591,8997,973,3,4,Good
2592,15914,678,34,1,Good
2593,8378,996,23,4,Good
2594,17488,724,5,5,Good
2595,16473,963,41,2,Good
2596,16722,118,72,4,Good
2597,14200,140,83,5,Good
2598,473,955,22,4,Good
2599,226,541,95,1,Good
2600,12704,484,85,2,Good
2601,13389,38,44,4,Good
2602,11255,554,7,2,Good
2603,9727,398,3,2,Good
2604,7060,967,57,3,Good
2605,1957,475,1,4,Good
2606,3694,781,20,5,Good
2607,9293,263,66,3,Good
2608,14341,493,16,5,Good
2609,18823,890,2,5,Good
2610,7416,247,85,1,Good
2611,15901,687,47,5,Good
2612,7305,646,84,2,Good
2613,5078,68,37,5,Good
2614,848,61,90,3,Good
2615,15610,56,11,3,Good
2616,404,92,93,5,Good
2617,4941,641,7,5,Good
2618,7860,397,30,1,Good
2619,18236,31,25,2,Good
2620,18355,809,53,1,Good
2621,14117,367,7,3,Good
2622,511,266,41,2,Good
2623,5084,542,80,3,Good
2624,9846,150,7,1,Good
2625,5536,933,15,2,Good
2626,14048,553,56,2,Good
2627,13154,645,91,2,Good
2628,18016,545,97,2,Good
2629,2956,490,11,1,Good
2630,52,384,66,5,Good
2631,863,132,84,5,Good
2632,5729,175,92,1,Good
2633,15247,868,57,1,Good
2634,15065,976,46,3,Good
2635,9710,530,26,4,Good
2636,13672,24,28,2,Good
2637,2512,622,91,1,Good
2638,14229,967,17,4,Good
2639,19310,585,17,3,Good
2640,2681,138,8,2,Good
2641,14384,70,89,1,Good
2642,3791,634,80,1,Good
2643,18026,904,31,5,Good
2644,7625,861,13,5,Good
2645,7888,938,27,1,Good
2646,15059,771,50,5,Good
2647,12639,777,13,1,Good
2648,8951,5,69,5,Good
2649,5612,259,57,2,Good
2650,12697,686,37,4,Good
2651,8730,104,37,5,Good
2652,2206,869,88,5,Good
2653,15057,172,4,5,Good
2654,18255,363,7,1,Good
2655,8205,705,36,2,Good
2656,17109,642,45,5,Good
2657,826,440,99,5,Good
2658,8427,397,70,1,Good
2659,16047,194,73,4,Good
2660,7665,343,13,2,Good
2661,11477,408,98,5,Good
2662,7584,586,83,5,Good
2663,12042,772,68,5,Good
2664,460,249,81,2,Good
2665,61,966,4,4,Good
2666,9091,50,29,5,Good
2667,9121,497,61,3,Good
2668,7829,187,28,4,Good
2669,16065,601,47,1,Good
2670,12934,347,77,3,Good
2671,17740,484,27,1,Good
2672,5218,843,38,2,Good
2673,16411,59,75,4,Good
2674,16376,624,52,1,Good
2675,2402,729,65,4,Good
2676,12010,987,44,2,Good
2677,19046,597,10,5,Good
2678,14928,493,98,1,Good
2679,8362,983,52,5,Good
2680,1584,285,8,1,Good
2681,1241,564,43,4,Good
2682,6361,319,57,5,Good
2683,5355,399,72,4,Good
2684,12813,117,37,5,Good
2685,18629,520,56,2,Good
2686,3659,711,85,2,Good
2687,10685,532,82,5,Good
2688,13554,318,99,5,Good
2689,10545,977,63,4,Good
2690,5819,218,69,3,Good
2691,16628,483,47,2,Good
2692,17610,475,74,4,Good
2693,11384,733,30,4,Good
2694,13632,927,25,4,Good
2695,16682,331,72,5,Good
2696,4003,5,24,4,Good
2697,18829,364,24,1,Good
2698,8108,197,62,2,Good
2699,12330,187,65,1,Good
2700,17045,500,72,4,Good
2701,7691,632,1,2,Good
2702,12728,363,15,2,Good
2703,12473,917,66,4,Good
2704,3122,651,2,4,Good
2705,5460,752,63,3,Good
2706,297,689,39,4,Good
2707,17984,754,13,1,Good
2708,13734,29,25,4,Good
2709,5862,209,58,4,Good
2710,17688,430,2,1,Good
2711,18523,596,31,2,Good
2712,10923,685,60,3,Good
2713,16775,958,23,5,Good
2714,5204,157,23,2,Good
2715,5952,1000,76,5,Good
2716,16644,839,25,3,Good
2717,2435,60,64,4,Good
2718,16831,952,87,3,Good
2719,10677,354,76,1,Good
2720,17698,218,56,1,Good
2721,19251,558,73,4,Good
2722,15093,659,75,2,Good
2723,17791,733,32,2,Good
2724,17785,816,82,4,Good
2725,10176,559,37,1,Good
2726,19376,124,39,2,Good
2727,270,984,46,5,Good
2728,17367,78,61,1,Good
2729,18594,29,64,5,Good
2730,6490,765,30,1,Good
2731,13857,204,94,5,Good
2732,19311,768,13,3,Good
2733,11166,986,56,1,Good
2734,7133,242,13,4,Good
2735,9907,600,82,5,Good
2736,15597,128,90,1,Good
2737,19301,217,2,3,Good
2738,8001,353,87,2,Good
2739,4468,805,23,5,Good
2740,2276,924,46,3,Good
2741,4667,764,36,1,Good
2742,16826,787,5,5,Good
2743,16134,210,6,3,Good
2744,124,171,32,2,Good
2745,19632,641,63,5,Good
2746,12927,885,2,3,Good
2747,8842,697,100,4,Good
2748,4783,854,13,4,Good
2749,17816,238,73,1,Good
2750,1996,60,66,3,Good
2751,3961,574,42,1,Good
2752,1858,450,19,4,Good
2753,4418,199,14,4,Good
2754,11389,254,98,2,Good
2755,9073,812,67,1,Good
2756,10962,869,33,1,Good
2757,14590,392,44,2,Good
2758,6472,511,85,3,Good
2759,16001,133,55,4,Good
2760,13911,545,10,2,Good
2761,13131,205,2,1,Good
2762,5264,616,41,4,Good
2763,15072,612,92,2,Good
2764,8697,4,17,3,Good
2765,18969,778,86,3,Good
2766,19545,42,12,3,Good
2767,19262,107,88,4,Good
2768,8375,159,38,1,Good
2769,18085,134,36,5,Good
2770,18968,136,64,3,Good
2771,1666,977,6,3,Good
2772,14448,862,44,3,Good
2773,9637,762,35,4,Good
2774,7656,834,17,2,Good
2775,1362,406,40,4,Good
2776,392,237,47,3,Good
2777,4213,943,93,1,Good
2778,18770,420,54,5,Good
2779,13829,366,17,5,Good
2780,17007,508,13,5,Good
2781,16581,730,100,2,Good
2782,14458,579,65,4,Good
2783,2748,758,86,4,Good
2784,17353,828,16,1,Good
2785,16564,960,24,2,Good
2786,13805,296,56,5,Good
2787,9140,108,71,2,Good
2788,19159,291,86,3,Good
2789,12281,541,1,1,Good
2790,19830,637,12,2,Good
2791,11394,260,62,5,Good
2792,5100,998,78,3,Good
2793,7033,437,99,4,Good
2794,18894,932,60,1,Good
2795,6630,565,79,4,Good
2796,17904,245,28,3,Good
2797,16524,997,93,4,Good
2798,14578,897,73,2,Good
2799,5681,8,73,4,Good
2800,4753,634,58,5,Good
2801,14103,118,5,5,Good
2802,13792,266,60,5,Good
2803,10895,916,54,2,Good
2804,19881,271,5,3,Good
2805,9973,321,63,2,Good
2806,5845,161,12,2,Good
2807,4555,390,22,1,Good
2808,14076,300,64,3,Good
2809,15326,918,11,5,Good
2810,13097,453,71,3,Good
2811,10071,48,85,4,Good
2812,458,954,20,2,Good
2813,253,833,31,4,Good
2814,9961,576,58,5,Good
2815,9470,775,61,1,Good
2816,10181,195,93,4,Good
2817,19114,437,4,1,Good
2818,10087,775,24,3,Good
2819,2828,982,96,5,Good
2820,8167,654,24,4,Good
2821,8839,70,49,1,Good
2822,17975,89,55,5,Good
2823,1294,586,7,5,Good
2824,6826,670,37,1,Good
2825,13935,302,80,4,Good
2826,17881,268,60,3,Good
2827,14094,994,64,2,Good
2828,14927,77,13,1,Good
2829,12028,75,7,4,Good
2830,2943,836,79,1,Good
2831,8595,623,6,5,Good
2832,1472,645,76,2,Good
2833,10085,317,34,5,Good
2834,19724,986,10,3,Good
2835,4275,436,88,2,Good
2836,18601,361,23,2,Good
2837,16947,836,38,3,Good
2838,10040,890,37,3,Good
2839,16655,664,24,4,Good
2840,15848,268,97,5,Good
2841,15865,800,56,2,Good
2842,8094,601,76,2,Good
2843,2369,721,6,3,Good
2844,9984,112,37,1,Good
2845,4806,206,1,3,Good
2846,3592,137,21,5,Good
2847,11197,756,35,2,Good
2848,7359,101,27,5,Good
2849,19259,53,30,5,Good
2850,8298,348,21,2,Good
2851,13723,188,6,2,Good
2852,12404,442,81,2,Good
2853,6981,810,52,3,Good
2854,6915,966,86,3,Good
2855,1579,482,77,3,Good
2856,68,810,25,3,Good
2857,15888,627,70,5,Good
2858,13562,416,75,2,Good
2859,14833,538,68,1,Good
2860,5051,79,74,3,Good
2861,19896,431,52,4,Good
2862,15107,623,38,1,Good
2863,5219,487,54,5,Good
2864,11286,894,8,1,Good
2865,7960,204,90,5,Good
2866,15157,577,59,4,Good
2867,10651,370,29,4,Good
2868,5799,674,18,5,Good
2869,14066,184,44,1,Good
2870,2124,453,33,1,Good
2871,12975,916,35,3,Good
2872,564,674,89,3,Good
2873,624,891,1,1,Good
2874,8331,928,5,4,Good
2875,2802,534,80,1,Good
2876,10912,399,73,3,Good
2877,9741,809,1,5,Good
2878,1221,621,45,3,Good
2879,911,919,93,5,Good
2880,3535,785,37,4,Good
2881,16980,912,35,3,Good
2882,3974,989,55,1,Good
2883,7143,726,30,5,Good
2884,3941,845,91,2,Good
2885,19755,425,47,1,Good
2886,2348,325,64,1,Good
2887,21,67,26,3,Good
2888,12698,313,42,3,Good
2889,18259,800,100,4,Good
2890,18964,72,17,3,Good
2891,18031,336,47,1,Good
2892,14088,267,52,2,Good
2893,10903,443,63,4,Good
2894,645,694,50,2,Good
2895,7565,622,30,5,Good
2896,6865,816,1,2,Good
2897,17371,314,79,4,Good
2898,15868,463,8,5,Good
2899,6778,915,22,2,Good
2900,7189,666,8,2,Good
2901,19946,287,46,3,Good
2902,5313,493,58,3,Good
2903,3371,696,67,5,Good
2904,7021,102,71,2,Good
2905,18310,679,32,4,Good
2906,4070,193,5,4,Good
2907,15709,438,1,2,Good
2908,6640,664,29,2,Good
2909,15913,446,59,3,Good
2910,14027,75,91,1,Good
2911,882,744,85,1,Good
2912,18321,88,13,1,Good
2913,17599,821,17,4,Good
2914,2684,993,8,4,Good
2915,3620,908,47,3,Good
2916,17763,854,77,3,Good
2917,11262,596,45,4,Good
2918,9587,17,15,3,Good
2919,16507,642,45,5,Good
2920,6405,48,44,1,Good
2921,2006,46,70,2,Good
2922,3616,596,23,3,Good
2923,15420,834,3,1,Good
2924,7126,696,92,4,Good
2925,18921,41,47,4,Good
2926,1531,28,93,3,Good
2927,13422,260,80,4,Good
2928,7986,603,66,3,Good
2929,14280,783,27,1,Good
2930,8426,501,22,1,Good
2931,9886,163,67,5,Good
2932,11798,302,29,3,Good
2933,156,762,8,2,Good
2934,9655,704,45,3,Good
2935,19687,386,1,4,Good
2936,3285,303,82,3,Good
2937,15155,187,33,2,Good
2938,8041,42,94,5,Good
2939,2176,484,63,3,Good
2940,12758,626,48,2,Good
2941,9444,938,4,3,Good
2942,15428,937,90,4,Good
2943,299,411,52,5,Good
2944,5937,10,39,1,Good
2945,7255,202,71,1,Good
2946,13561,776,27,5,Good
2947,12691,727,25,2,Good
2948,10896,381,38,1,Good
2949,543,757,53,1,Good
2950,15388,950,20,1,Good
2951,18433,677,68,1,Good
2952,13564,72,56,1,Good
2953,1490,674,34,3,Good
2954,5967,195,77,2,Good
2955,4038,284,83,4,Good
2956,5825,428,75,3,Good
2957,4697,437,80,4,Good
2958,1240,126,1,5,Good
2959,18871,800,68,3,Good
2960,7890,17,94,3,Good
2961,2967,331,1,1,Good
2962,19337,327,83,5,Good
2963,3338,692,63,5,Good
2964,1331,838,57,3,Good
2965,19818,775,92,5,Good
2966,16555,434,18,1,Good
2967,14515,96,54,5,Good
2968,17523,898,93,5,Good
2969,6983,173,65,3,Good
2970,11307,267,25,1,Good
2971,4779,690,91,1,Good
2972,19447,883,9,4,Good
2973,15120,221,22,4,Good
2974,18874,31,16,4,Good
2975,15287,154,70,2,Good
2976,1855,939,70,4,Good
2977,14968,388,30,1,Good
2978,5519,731,32,5,Good
2979,6906,22,65,5,Good
2980,18335,933,97,2,Good
2981,3951,795,3,4,Good
2982,1329,59,81,4,Good
2983,6398,222,10,3,Good
2984,1000,401,29,4,Good
2985,10685,32,32,2,Good
2986,6669,517,35,2,Good
2987,13155,893,56,3,Good
2988,1224,17,44,1,Good
2989,4879,594,24,3,Good
2990,9047,286,37,3,Good
2991,15734,522,87,5,Good
2992,1830,457,48,1,Good
2993,19534,187,60,2,Good
2994,1971,217,13,3,Good
2995,13378,793,69,4,Good
2996,19968,447,5,2,Good
2997,1995,499,64,1,Good
2998,1133,366,69,1,Good
2999,18195,32,65,5,Good
3000,10498,286,96,4,Good
3001,1568,706,80,4,Good
3002,4826,779,100,4,Good
3003,72,993,41,3,Good
3004,8600,631,46,5,Good
3005,15476,734,14,5,Good
3006,13326,741,77,5,Good
3007,12171,885,82,1,Good
3008,16923,559,86,1,Good
3009,3654,231,24,4,Good
3010,9187,15,96,2,Good
3011,993,96,46,3,Good
3012,12490,442,50,5,Good
3013,19290,640,76,3,Good
3014,19437,423,95,3,Good
3015,14259,625,98,4,Good
3016,3351,176,73,2,Good
3017,6224,599,43,2,Good
3018,591,737,90,2,Good
3019,9385,839,81,1,Good
3020,13598,238,62,4,Good
3021,19500,95,88,2,Good
3022,3463,985,69,5,Good
3023,107,925,95,5,Good
3024,11212,875,97,2,Good
3025,484,852,30,1,Good
3026,19843,739,3,5,Good
3027,10919,327,69,1,Good
3028,1606,878,81,5,Good
3029,1395,222,97,1,Good
3030,4074,319,44,2,Good
3031,14803,851,72,2,Good
3032,19324,285,64,5,Good
3033,18547,211,16,3,Good
3034,186,509,93,5,Good
3035,7951,41,73,4,Good
3036,16803,928,74,1,Good
3037,1615,100,92,5,Good
3038,3256,279,26,3,Good
3039,11453,885,30,2,Good
3040,10177,481,39,4,Good
3041,4876,114,65,2,Good
3042,14171,234,81,2,Good
3043,19270,312,66,2,Good
3044,5132,154,53,3,Good
3045,13229,630,51,2,Good
3046,1274,321,5,2,Good
3047,11087,288,98,5,Good
3048,7394,230,67,3,Good
3049,10627,754,59,5,Good
3050,15325,569,47,3,Good
3051,6969,48,2,4,Good
3052,15538,308,83,5,Good
3053,12128,94,25,1,Good
3054,1302,585,8,1,Good
3055,12751,907,34,1,Good
3056,980,890,44,3,Good
3057,13829,490,15,5,Good
3058,15664,478,16,2,Good
3059,624,605,4,4,Good
3060,15453,854,81,1,Good
3061,17142,420,61,4,Good
3062,19046,876,13,2,Good
3063,14486,387,84,3,Good
3064,17818,144,32,5,Good
3065,17583,13,17,1,Good
3066,18578,315,69,3,Good
3067,18218,256,68,4,Good
3068,12491,297,57,4,Good
3069,14996,849,17,2,Good
3070,18509,663,27,4,Good
3071,16569,34,87,1,Good
3072,3985,960,27,4,Good
3073,2919,594,58,1,Good
3074,12672,735,70,1,Good
3075,5333,864,39,3,Good
3076,16492,774,60,4,Good
3077,10444,373,26,3,Good
3078,8992,434,96,1,Good
3079,13421,218,30,4,Good
3080,7199,536,75,1,Good
3081,14680,958,73,3,Good
3082,3928,461,46,3,Good
3083,10447,759,5,5,Good
3084,3762,948,99,5,Good
3085,12770,490,55,5,Good
3086,14762,728,28,5,Good
3087,821,406,59,5,Good
3088,17224,553,87,1,Good
3089,5588,122,82,1,Good
3090,8202,482,56,5,Good
3091,11028,711,42,3,Good
3092,1928,22,29,4,Good
3093,10999,952,53,1,Good
3094,860,482,35,2,Good
3095,6350,399,88,4,Good
3096,11661,807,28,3,Good
3097,2513,432,42,1,Good
3098,2412,802,72,5,Good
3099,15262,419,45,3,Good
3100,14409,836,98,2,Good
3101,6970,506,60,3,Good
3102,1413,804,73,5,Good
3103,10014,353,38,3,Good
3104,18048,65,76,4,Good
3105,623,51,71,3,Good
3106,19488,76,61,4,Good
3107,2940,258,72,3,Good
3108,16312,378,74,5,Good
3109,12982,988,24,4,Good
3110,11151,503,63,1,Good
3111,13287,743,52,3,Good
3112,12174,688,51,2,Good
3113,6012,907,56,1,Good
3114,6374,212,20,5,Good
3115,14330,234,28,1,Good
3116,15271,151,19,3,Good
3117,13122,843,10,4,Good
3118,17048,17,56,1,Good
3119,13009,126,12,3,Good
3120,9293,988,77,5,Good
3121,11572,979,20,4,Good
3122,12277,818,75,1,Good
3123,11560,432,53,2,Good
3124,1962,886,70,2,Good
3125,13677,22,45,2,Good
3126,708,725,27,4,Good
3127,578,664,23,2,Good
3128,15042,619,96,4,Good
3129,10169,481,84,5,Good
3130,9874,528,73,5,Good
3131,11337,427,83,5,Good
3132,19491,183,13,3,Good
3133,9168,804,26,1,Good
3134,8205,967,11,1,Good
3135,12497,199,43,5,Good
3136,7940,582,4,4,Good
3137,4103,60,84,4,Good
3138,11189,611,33,2,Good
3139,3634,377,57,2,Good
3140,6033,703,18,5,Good
3141,1277,669,5,1,Good
3142,10256,934,97,3,Good
3143,13033,463,92,4,Good
3144,19139,426,65,2,Good
3145,16965,67,3,3,Good
3146,250,733,70,2,Good
3147,4161,283,45,5,Good
3148,11309,118,49,4,Good
3149,14203,411,76,1,Good
3150,13955,331,69,1,Good
3151,6625,883,84,3,Good
3152,6360,446,40,5,Good
3153,14597,743,27,2,Good
3154,14377,403,31,4,Good
3155,12493,5,13,5,Good
3156,5637,281,82,1,Good
3157,18507,471,2,4,Good
3158,13432,808,9,2,Good
3159,14738,27,82,4,Good
3160,16983,859,20,1,Good
3161,7677,184,69,4,Good
3162,5358,141,70,5,Good
3163,8374,57,64,1,Good
3164,3943,896,60,2,Good
3165,8854,229,17,2,Good
3166,210,749,38,2,Good
3167,17839,413,46,4,Good
3168,5291,941,64,1,Good
3169,4519,853,12,4,Good
3170,1705,417,94,4,Good
3171,17307,574,81,2,Good
3172,6014,300,98,5,Good
3173,10929,585,35,4,Good
3174,9792,638,24,4,Good
3175,17362,473,12,5,Good
3176,11323,220,17,5,Good
3177,5570,891,6,1,Good
3178,10822,954,34,3,Good
3179,266,923,70,1,Good
3180,15948,359,3,5,Good
3181,3631,632,84,1,Good
3182,11120,778,29,3,Good
3183,856,276,83,2,Good
3184,16437,174,84,1,Good
3185,14751,785,100,3,Good
3186,18805,492,19,4,Good
3187,5805,274,55,1,Good
3188,14914,266,21,3,Good
3189,1033,99,25,1,Good
3190,496,705,14,4,Good
3191,12241,826,51,2,Good
3192,1773,471,25,4,Good
3193,17372,44,93,4,Good
3194,18289,952,95,2,Good
3195,18317,716,43,3,Good
3196,15785,437,100,3,Good
3197,9767,722,84,5,Good
3198,15030,103,49,1,Good
3199,13805,265,64,3,Good
3200,13243,48,3,2,Good
3201,18907,729,58,2,Good
3202,13981,424,85,2,Good
3203,12319,810,64,3,Good
3204,9814,443,7,2,Good
3205,16488,917,68,2,Good
3206,7281,563,89,2,Good
3207,7503,15,87,5,Good
3208,7741,675,79,4,Good
3209,9580,594,27,4,Good
3210,6000,755,94,4,Good
3211,12526,720,82,5,Good
3212,15338,382,3,5,Good
3213,14396,284,13,1,Good
3214,3004,479,82,1,Good
3215,4627,930,60,3,Good
3216,10100,968,16,1,Good
3217,2683,926,50,5,Good
3218,3265,343,83,3,Good
3219,19027,787,77,3,Good
3220,10423,949,56,5,Good
3221,5607,762,71,2,Good
3222,4596,982,81,4,Good
3223,17709,835,52,5,Good
3224,13098,387,76,2,Good
3225,19649,849,88,4,Good
3226,16448,622,61,5,Good
3227,10680,49,91,5,Good
3228,14916,472,43,1,Good
3229,10981,168,88,3,Good
3230,11688,252,27,2,Good
3231,14517,170,5,3,Good
3232,1380,295,11,3,Good
3233,15789,574,45,5,Good
3234,18819,893,62,3,Good
3235,10348,574,46,3,Good
3236,13662,233,91,3,Good
3237,4066,764,22,5,Good
3238,5609,885,34,2,Good
3239,1529,83,49,2,Good
3240,17441,554,71,1,Good
3241,11510,80,66,5,Good
3242,4002,991,81,3,Good
3243,1304,996,49,1,Good
3244,18025,463,24,4,Good
3245,5186,188,29,3,Good
3246,10298,392,59,2,Good
3247,11005,440,13,3,Good
3248,12504,106,88,1,Good
3249,4943,570,3,5,Good
3250,10446,396,71,2,Good
3251,13998,845,93,4,Good
3252,15763,134,18,5,Good
3253,16499,88,9,5,Good
3254,17932,934,61,4,Good
3255,13113,145,52,1,Good
3256,8145,903,84,1,Good
3257,18697,911,57,4,Good
3258,13814,359,9,1,Good
3259,16319,916,56,2,Good
3260,5271,228,42,3,Good
3261,7975,578,14,3,Good
3262,16316,290,71,2,Good
3263,19351,263,46,3,Good
3264,1355,472,42,1,Good
3265,8584,385,83,5,Good
3266,14260,517,29,5,Good
3267,1186,376,76,4,Good
3268,12019,649,82,2,Good
3269,4984,662,52,3,Good
3270,14508,358,45,1,Good
3271,16117,963,31,2,Good
3272,2106,674,52,3,Good
3273,7130,931,63,3,Good
3274,10821,818,51,5,Good
3275,18877,134,71,5,Good
3276,7572,318,67,5,Good
3277,744,250,97,1,Good
3278,16993,979,37,3,Good
3279,4822,507,10,4,Good
3280,14294,897,98,1,Good
3281,2423,74,61,4,Good
3282,1921,667,77,2,Good
3283,5041,8,25,3,Good
3284,14447,734,87,4,Good
3285,18829,559,10,3,Good
3286,17546,921,22,3,Good
3287,16515,986,69,5,Good
3288,4916,328,91,5,Good
3289,5345,532,62,3,Good
3290,8073,511,70,2,Good
3291,7896,176,35,4,Good
3292,10264,991,97,4,Good
3293,2334,565,37,3,Good
3294,504,425,17,2,Good
3295,16202,634,11,1,Good
3296,11521,833,76,2,Good
3297,16510,527,28,4,Good
3298,16135,518,48,2,Good
3299,5272,748,31,1,Good
3300,17722,349,2,2,Good
3301,11978,838,85,4,Good
3302,18045,799,64,2,Good
3303,1906,257,70,5,Good
3304,3483,174,27,1,Good
3305,6690,370,10,4,Good
3306,12527,693,31,4,Good
3307,16627,364,67,4,Good
3308,16642,836,92,4,Good
3309,9691,954,74,3,Good
3310,14581,182,32,3,Good
3311,9272,263,99,3,Good
3312,13954,1000,2,2,Good
3313,9247,231,97,5,Good
3314,18335,374,25,4,Good
3315,17205,600,46,4,Good
3316,17198,884,58,1,Good
3317,6329,41,36,4,Good
3318,5418,283,23,5,Good
3319,3137,21,3,1,Good
3320,6468,639,46,4,Good
3321,13494,960,7,4,Good
3322,6437,182,99,5,Good
3323,5027,55,2,5,Good
3324,517,127,1,1,Good
3325,6319,38,64,1,Good
3326,16375,87,10,3,Good
3327,7275,566,31,3,Good
3328,14713,568,84,5,Good
3329,9286,113,32,3,Good
3330,17953,370,89,3,Good
3331,6549,780,14,1,Good
3332,16654,881,32,1,Good
3333,2213,581,34,3,Good
3334,1033,197,48,1,Good
3335,15436,804,61,3,Good
3336,8196,379,27,2,Good
3337,1816,386,33,3,Good
3338,2183,351,15,4,Good
3339,11104,421,10,3,Good
3340,3122,871,19,3,Good
3341,9697,724,26,3,Good
3342,1855,394,16,2,Good
3343,4685,722,90,5,Good
3344,526,6,51,5,Good
3345,16027,610,20,4,Good
3346,10917,939,38,1,Good
3347,3058,386,42,1,Good
3348,1718,836,13,1,Good
3349,19794,837,42,5,Good
3350,499,95,91,2,Good
3351,17922,201,20,1,Good
3352,8236,523,43,2,Good
3353,146,777,80,5,Good
3354,3202,69,51,2,Good
3355,779,618,8,2,Good
3356,1037,470,11,5,Good
3357,6620,63,39,1,Good
3358,5602,23,90,3,Good
3359,12970,339,15,1,Good
3360,12269,648,76,3,Good
3361,10536,37,51,1,Good
3362,19331,115,60,2,Good
3363,15083,337,76,2,Good
3364,9637,924,63,2,Good
3365,1278,166,95,4,Good
3366,4948,810,94,4,Good
3367,13041,511,54,1,Good
3368,10383,884,98,3,Good
3369,1111,84,76,3,Good
3370,13860,675,12,2,Good
3371,18158,437,39,2,Good
3372,14735,47,32,4,Good
3373,8244,196,15,4,Good
3374,1371,760,67,3,Good
3375,17777,620,30,2,Good
3376,14022,450,51,3,Good
3377,7464,494,46,3,Good
3378,9832,494,22,3,Good
3379,8697,761,32,2,Good
3380,6711,264,62,1,Good
3381,2293,763,32,4,Good
3382,8814,184,86,2,Good
3383,11299,484,8,2,Good
3384,8014,445,45,5,Good
3385,905,481,75,1,Good
3386,13737,690,74,1,Good
3387,19134,763,9,1,Good
3388,12898,865,73,1,Good
3389,12840,61,98,1,Good
3390,1342,490,78,2,Good
3391,6997,563,75,3,Good
3392,987,150,10,1,Good
3393,10544,730,24,1,Good
3394,14599,784,25,3,Good
3395,5032,279,34,3,Good
3396,4460,335,11,3,Good
3397,13551,591,10,5,Good
3398,2831,496,14,3,Good
3399,1340,922,35,3,Good
3400,13001,413,59,5,Good
3401,14208,290,98,5,Good
3402,13385,976,45,4,Good
3403,13913,297,10,1,Good
3404,19718,590,69,5,Good
3405,6458,356,95,1,Good
